datetime,Price,kWh,Temperature,Bill
2022-07-21,32.46,1.152,24.0,37.4
2022-07-21,25.8,1.014,23.3,26.2
2022-07-21,23.4,2.914,21.5,68.2
2022-07-21,22.15,3.462,19.1,76.7
2022-07-22,18.86,3.397,17.5,64.1
2022-07-22,2.02,1.903,17.3,3.8
2022-07-22,4.07,0.307,16.6,1.2
2022-07-22,7.65,0.3,16.7,2.3
2022-07-22,14.32,0.287,17.2,4.1
2022-07-22,21.18,0.283,18.0,6.0
2022-07-22,33.05,0.277,18.0,9.2
2022-07-22,42.7,0.239,18.0,10.2
2022-07-22,27.94,0.267,19.0,7.5
2022-07-22,29.13,0.323,19.6,9.4
2022-07-22,28.52,0.454,20.0,12.9
2022-07-22,28.91,0.442,20.1,12.8
2022-07-22,29.39,0.281,21.4,8.3
2022-07-22,29.35,0.259,21.6,7.6
2022-07-22,25.21,0.271,21.8,6.8
2022-07-22,24.81,0.269,21.3,6.7
2022-07-22,23.99,0.268,19.4,6.4
2022-07-22,24.69,0.291,18.5,7.2
2022-07-22,25.99,1.122,18.7,29.2
2022-07-22,37.05,1.034,18.2,38.3
2022-07-22,37.19,0.607,18.1,22.6
2022-07-22,25.52,0.35,17.5,8.9
2022-07-22,28.53,2.539,17.1,72.4
2022-07-22,25.59,3.443,16.2,88.1
2022-07-23,18.68,1.178,15.0,22.0
2022-07-23,12.89,0.323,13.6,4.2
2022-07-23,11.85,0.309,13.0,3.7
2022-07-23,4.34,0.285,12.2,1.2
2022-07-23,2.0,0.284,11.1,0.6
2022-07-23,1.77,0.28,11.7,0.5
2022-07-23,7.04,0.284,13.0,2.0
2022-07-23,14.95,0.263,13.6,3.9
2022-07-23,20.41,0.277,14.3,5.7
2022-07-23,18.35,0.341,16.6,6.3
2022-07-23,19.28,0.335,16.8,6.5
2022-07-23,20.87,0.986,16.4,20.6
2022-07-23,20.89,0.826,16.9,17.3
2022-07-23,20.91,0.381,17.7,8.0
2022-07-23,20.04,0.317,18.9,6.4
2022-07-23,18.78,0.295,19.0,5.5
2022-07-23,18.61,0.374,19.6,7.0
2022-07-23,19.97,0.498,19.1,9.9
2022-07-23,20.4,0.414,19.1,8.4
2022-07-23,20.88,0.437,18.9,9.1
2022-07-23,24.8,0.509,18.4,12.6
2022-07-23,20.89,0.525,17.9,11.0
2022-07-23,21.7,2.629,15.8,57.0
2022-07-23,20.46,5.028,12.8,102.9
2022-07-24,10.3,3.919,11.7,40.4
2022-07-24,6.37,2.86,15.5,18.2
2022-07-24,5.7,0.626,12.1,3.6
2022-07-24,4.85,0.683,10.6,3.3
2022-07-24,4.39,0.512,13.7,2.2
2022-07-24,4.72,0.589,13.4,2.8
2022-07-24,5.7,0.681,13.9,3.9
2022-07-24,12.78,0.239,15.4,3.1
2022-07-24,20.27,0.231,16.3,4.7
2022-07-24,22.41,0.5,18.0,11.2
2022-07-24,20.15,0.392,19.1,7.9
2022-07-24,21.57,0.432,19.9,9.3
2022-07-24,24.26,0.362,20.2,8.8
2022-07-24,21.64,0.477,21.0,10.3
2022-07-24,19.84,0.568,20.6,11.3
2022-07-24,19.27,0.362,21.1,7.0
2022-07-24,20.84,0.15,20.8,3.1
2022-07-24,23.75,0.077,20.6,1.8
2022-07-24,37.16,0.126,20.1,4.7
2022-07-24,32.23,0.175,20.1,5.6
2022-07-24,30.85,0.542,19.6,16.7
2022-07-24,23.57,0.422,18.3,9.9
2022-07-24,25.42,1.994,15.0,50.7
2022-07-24,31.0,4.443,12.4,137.7
2022-07-25,26.22,2.103,11.4,55.1
2022-07-25,27.77,0.605,11.4,16.8
2022-07-25,23.04,0.616,10.7,14.2
2022-07-25,19.75,0.467,9.8,9.2
2022-07-25,12.74,0.574,9.0,7.3
2022-07-25,10.24,0.6,8.8,6.1
2022-07-25,23.45,0.451,10.9,10.6
2022-07-25,28.92,0.17,15.0,4.9
2022-07-25,26.35,0.185,16.3,4.9
2022-07-25,27.29,0.307,17.3,8.4
2022-07-25,26.29,0.96,18.7,25.2
2022-07-25,24.78,0.368,20.4,9.1
2022-07-25,21.33,0.356,21.0,7.6
2022-07-25,22.29,0.404,21.7,9.0
2022-07-25,23.45,0.238,21.9,5.6
2022-07-25,21.6,0.161,22.3,3.5
2022-07-25,12.92,0.334,22.1,4.3
2022-07-25,18.06,0.428,22.4,7.7
2022-07-25,16.57,0.264,22.3,4.4
2022-07-25,24.59,0.802,22.3,19.7
2022-07-25,24.66,0.69,22.1,17.0
2022-07-25,22.33,0.434,19.4,9.7
2022-07-25,17.17,3.788,18.3,65.0
2022-07-25,5.42,3.838,18.7,20.8
2022-07-26,0.5,4.397,18.0,2.2
2022-07-26,0.53,1.508,18.4,0.8
2022-07-26,0.33,0.551,18.2,0.2
2022-07-26,0.19,0.415,18.8,0.1
2022-07-26,0.19,0.54,18.3,0.1
2022-07-26,0.19,0.544,17.8,0.1
2022-07-26,0.38,0.408,17.3,0.2
2022-07-26,0.63,0.125,17.4,0.1
2022-07-26,1.06,0.283,17.1,0.3
2022-07-26,2.09,0.731,17.5,1.5
2022-07-26,1.48,0.433,18.4,0.6
2022-07-26,1.41,0.489,18.9,0.7
2022-07-26,1.16,0.467,19.4,0.5
2022-07-26,1.2,0.651,19.5,0.8
2022-07-26,0.98,1.055,20.5,1.0
2022-07-26,0.9,0.762,22.3,0.7
2022-07-26,0.87,0.118,22.5,0.1
2022-07-26,0.89,0.121,20.9,0.1
2022-07-26,0.9,0.11,20.2,0.1
2022-07-26,1.23,0.108,19.8,0.1
2022-07-26,1.12,0.105,19.7,0.1
2022-07-26,1.24,0.144,18.8,0.2
2022-07-26,1.04,2.628,18.9,2.7
2022-07-26,0.93,3.592,18.4,3.3
2022-07-27,0.31,2.15,18.3,0.7
2022-07-27,0.22,0.181,18.0,0.0
2022-07-27,0.18,0.131,17.7,0.0
2022-07-27,0.17,0.117,17.3,0.0
2022-07-27,0.16,0.104,17.3,0.0
2022-07-27,0.17,0.11,16.8,0.0
2022-07-27,0.18,0.12,16.6,0.0
2022-07-27,0.18,0.107,16.8,0.0
2022-07-27,0.5,0.094,17.3,0.0
2022-07-27,0.62,0.093,17.5,0.1
2022-07-27,0.68,0.284,17.0,0.2
2022-07-27,9.85,0.183,16.6,1.8
2022-07-27,13.33,0.166,17.9,2.2
2022-07-27,13.51,0.153,19.0,2.1
2022-07-27,14.11,0.405,19.9,5.7
2022-07-27,14.14,0.216,19.1,3.1
2022-07-27,20.1,0.123,19.8,2.5
2022-07-27,21.65,0.114,17.2,2.5
2022-07-27,23.59,0.108,17.7,2.5
2022-07-27,23.69,0.087,17.8,2.1
2022-07-27,23.66,0.104,17.4,2.5
2022-07-27,21.71,0.114,16.1,2.5
2022-07-27,22.52,1.881,16.5,42.4
2022-07-27,19.82,0.185,15.9,3.7
2022-07-28,2.91,0.142,15.8,0.4
2022-07-28,0.33,0.131,17.2,0.0
2022-07-28,0.27,0.114,16.8,0.0
2022-07-28,0.28,0.118,13.2,0.0
2022-07-28,0.31,0.121,13.2,0.0
2022-07-28,0.4,0.105,13.2,0.0
2022-07-28,22.31,0.094,13.4,2.1
2022-07-28,23.84,0.103,13.7,2.5
2022-07-28,31.0,0.109,14.1,3.4
2022-07-28,31.67,0.085,15.8,2.7
2022-07-28,31.22,0.086,15.5,2.7
2022-07-28,32.4,0.108,15.3,3.5
2022-07-28,31.32,0.108,16.2,3.4
2022-07-28,29.73,0.088,17.6,2.6
2022-07-28,24.45,0.086,16.8,2.1
2022-07-28,25.33,0.106,16.7,2.7
2022-07-28,24.81,0.11,16.6,2.7
2022-07-28,25.51,0.088,16.4,2.2
2022-07-28,26.6,0.085,16.0,2.3
2022-07-28,27.4,0.107,15.7,2.9
2022-07-28,29.0,0.1,15.6,2.9
2022-07-28,26.65,0.083,15.5,2.2
2022-07-28,26.39,0.091,15.0,2.4
2022-07-28,25.7,0.128,14.9,3.3
2022-07-29,22.27,0.831,14.4,18.5
2022-07-29,4.57,1.022,14.0,4.7
2022-07-29,3.87,0.115,13.4,0.4
2022-07-29,3.47,0.125,12.5,0.4
2022-07-29,3.18,0.111,11.4,0.4
2022-07-29,3.29,0.094,11.1,0.3
2022-07-29,18.26,0.103,11.3,1.9
2022-07-29,24.8,0.104,11.4,2.6
2022-07-29,26.44,0.101,12.5,2.7
2022-07-29,26.93,0.082,12.9,2.2
2022-07-29,26.8,0.09,14.9,2.4
2022-07-29,26.65,0.099,14.4,2.6
2022-07-29,26.54,0.091,14.7,2.4
2022-07-29,26.57,0.082,14.6,2.2
2022-07-29,26.33,0.087,15.6,2.3
2022-07-29,26.44,0.104,14.8,2.7
2022-07-29,26.37,0.103,15.5,2.7
2022-07-29,26.41,0.084,14.8,2.2
2022-07-29,26.79,0.083,15.1,2.2
2022-07-29,27.22,0.105,14.9,2.9
2022-07-29,26.7,0.104,14.6,2.8
2022-07-29,26.09,0.08,14.5,2.1
2022-07-29,25.75,0.088,13.9,2.3
2022-07-29,25.73,0.123,13.7,3.2
2022-07-30,18.26,0.128,13.4,2.3
2022-07-30,3.71,0.118,13.2,0.4
2022-07-30,2.99,1.107,13.2,3.3
2022-07-30,2.62,0.832,13.3,2.2
2022-07-30,2.49,0.115,13.5,0.3
2022-07-30,2.41,0.102,13.4,0.2
2022-07-30,2.41,0.091,13.2,0.2
2022-07-30,2.48,0.09,12.9,0.2
2022-07-30,3.35,0.093,13.3,0.3
2022-07-30,12.62,0.088,13.7,1.1
2022-07-30,16.59,0.08,14.0,1.3
2022-07-30,17.13,0.088,13.4,1.5
2022-07-30,18.4,0.101,13.6,1.9
2022-07-30,16.11,0.099,13.9,1.6
2022-07-30,13.9,0.08,13.6,1.1
2022-07-30,18.07,0.083,12.9,1.5
2022-07-30,24.69,0.093,13.4,2.3
2022-07-30,25.33,0.09,13.3,2.3
2022-07-30,26.03,0.088,13.2,2.3
2022-07-30,26.51,0.08,13.1,2.1
2022-07-30,26.46,0.095,12.2,2.5
2022-07-30,25.45,0.101,12.3,2.6
2022-07-30,24.8,0.098,11.6,2.4
2022-07-30,24.8,0.101,11.4,2.5
2022-07-31,24.27,0.11,11.3,2.7
2022-07-31,15.68,0.122,11.8,1.9
2022-07-31,8.92,0.124,10.8,1.1
2022-07-31,7.3,0.504,11.0,3.7
2022-07-31,5.65,1.426,11.1,8.1
2022-07-31,2.66,0.111,11.2,0.3
2022-07-31,6.89,0.108,11.4,0.7
2022-07-31,9.14,0.067,12.0,0.6
2022-07-31,19.37,0.077,13.0,1.5
2022-07-31,24.8,0.098,13.9,2.4
2022-07-31,24.8,0.098,14.4,2.4
2022-07-31,26.84,0.085,14.3,2.3
2022-07-31,24.93,0.077,15.1,1.9
2022-07-31,24.8,0.096,15.5,2.4
2022-07-31,24.8,0.097,16.0,2.4
2022-07-31,24.8,0.985,16.1,24.4
2022-07-31,24.8,1.04,16.6,25.8
2022-07-31,24.8,0.22,15.8,5.5
2022-07-31,24.8,0.231,16.1,5.7
2022-07-31,26.95,0.941,15.6,25.4
2022-07-31,27.03,0.324,15.4,8.8
2022-07-31,25.92,0.935,13.8,24.2
2022-07-31,26.58,2.791,12.8,74.2
2022-07-31,18.5,3.353,10.4,62.0
2022-08-01,2.03,3.297,10.2,6.7
2022-08-01,1.49,1.282,10.8,1.9
2022-08-01,1.39,0.152,10.3,0.2
2022-08-01,1.41,0.164,10.0,0.2
2022-08-01,1.42,0.161,9.0,0.2
2022-08-01,1.48,0.14,9.0,0.2
2022-08-01,19.2,0.367,9.9,7.0
2022-08-01,25.24,0.515,13.0,13.0
2022-08-01,36.31,0.841,13.9,30.5
2022-08-01,46.87,0.644,16.6,30.2
2022-08-01,54.03,0.388,18.1,21.0
2022-08-01,54.36,0.398,19.1,21.6
2022-08-01,53.26,0.224,20.3,11.9
2022-08-01,49.48,0.259,21.1,12.8
2022-08-01,48.45,0.199,21.6,9.6
2022-08-01,47.28,0.19,22.0,9.0
2022-08-01,49.41,0.603,22.0,29.8
2022-08-01,49.86,0.436,21.1,21.7
2022-08-01,52.98,0.239,20.8,12.7
2022-08-01,53.72,1.057,19.3,56.8
2022-08-01,58.59,0.915,18.6,53.6
2022-08-01,33.94,0.325,17.9,11.0
2022-08-01,33.88,2.498,17.6,84.6
2022-08-01,26.27,3.317,17.1,87.1
2022-08-02,19.16,3.197,16.7,61.3
2022-08-02,12.48,1.59,16.7,19.8
2022-08-02,13.72,0.116,16.2,1.6
2022-08-02,13.96,0.124,15.7,1.7
2022-08-02,14.59,0.121,15.4,1.8
2022-08-02,8.88,0.087,15.0,0.8
2022-08-02,23.94,0.382,15.3,9.1
2022-08-02,24.81,0.189,16.9,4.7
2022-08-02,35.78,0.188,17.0,6.7
2022-08-02,38.06,0.226,17.4,8.6
2022-08-02,39.67,0.463,15.4,18.4
2022-08-02,38.57,0.521,15.1,20.1
2022-08-02,36.19,0.43,15.6,15.6
2022-08-02,33.18,0.57,15.9,18.9
2022-08-02,29.85,0.441,17.0,13.2
2022-08-02,28.07,0.327,18.4,9.2
2022-08-02,24.76,1.495,18.8,37.0
2022-08-02,24.8,0.822,17.5,20.4
2022-08-02,31.62,0.399,16.7,12.6
2022-08-02,31.63,0.47,16.8,14.9
2022-08-02,28.24,0.351,16.6,9.9
2022-08-02,20.95,0.515,16.0,10.8
2022-08-02,13.43,1.215,15.9,16.3
2022-08-02,5.77,3.911,15.5,22.6
2022-08-03,0.3,3.313,15.4,1.0
2022-08-03,0.19,0.277,15.2,0.1
2022-08-03,0.18,0.157,14.5,0.0
2022-08-03,0.18,0.168,14.0,0.0
2022-08-03,0.19,0.12,13.6,0.0
2022-08-03,0.21,0.145,13.7,0.0
2022-08-03,0.33,0.146,13.5,0.0
2022-08-03,0.59,0.331,13.8,0.2
2022-08-03,1.12,0.265,13.9,0.3
2022-08-03,10.73,0.32,13.9,3.4
2022-08-03,3.47,0.214,14.3,0.7
2022-08-03,1.23,0.132,14.5,0.2
2022-08-03,3.62,0.162,13.2,0.6
2022-08-03,3.71,0.137,13.7,0.5
2022-08-03,0.45,0.154,14.1,0.1
2022-08-03,0.37,0.169,15.6,0.1
2022-08-03,0.35,0.139,16.0,0.0
2022-08-03,0.36,1.056,16.0,0.4
2022-08-03,0.37,1.026,16.5,0.4
2022-08-03,0.49,0.33,17.2,0.2
2022-08-03,0.55,0.829,17.2,0.5
2022-08-03,0.49,1.284,17.1,0.6
2022-08-03,0.45,1.122,16.9,0.5
2022-08-03,0.38,3.266,16.9,1.2
2022-08-04,0.23,3.252,16.8,0.7
2022-08-04,0.19,2.507,17.1,0.5
2022-08-04,0.19,0.161,17.2,0.0
2022-08-04,0.2,0.139,15.5,0.0
2022-08-04,0.26,0.15,15.5,0.0
2022-08-04,0.31,0.144,15.2,0.0
2022-08-04,0.52,0.121,15.4,0.1
2022-08-04,0.76,0.396,15.9,0.3
2022-08-04,1.99,0.338,17.3,0.7
2022-08-04,1.99,1.028,17.4,2.0
2022-08-04,1.99,0.385,18.5,0.8
2022-08-04,1.48,0.392,18.9,0.6
2022-08-04,1.13,0.389,20.6,0.4
2022-08-04,1.05,0.36,21.8,0.4
2022-08-04,1.01,0.316,23.2,0.3
2022-08-04,0.9,0.296,19.9,0.3
2022-08-04,0.94,0.273,21.7,0.3
2022-08-04,1.2,0.263,21.1,0.3
2022-08-04,1.17,0.551,21.1,0.6
2022-08-04,1.47,0.501,20.5,0.7
2022-08-04,1.29,0.213,19.1,0.3
2022-08-04,0.85,0.181,17.8,0.2
2022-08-04,0.71,2.741,15.4,1.9
2022-08-04,0.56,3.315,13.9,1.9
2022-08-05,0.31,1.37,13.0,0.4
2022-08-05,0.2,0.147,12.4,0.0
2022-08-05,0.18,0.168,12.4,0.0
2022-08-05,0.19,0.133,12.2,0.0
2022-08-05,0.25,0.119,12.3,0.0
2022-08-05,0.29,0.136,12.6,0.0
2022-08-05,0.38,0.12,13.8,0.0
2022-08-05,0.62,0.243,14.7,0.2
2022-08-05,1.43,0.148,16.8,0.2
2022-08-05,2.21,0.134,16.5,0.3
2022-08-05,4.35,0.089,17.8,0.4
2022-08-05,6.2,0.089,19.3,0.6
2022-08-05,4.35,0.116,21.4,0.5
2022-08-05,3.03,0.108,20.3,0.3
2022-08-05,3.15,0.09,18.8,0.3
2022-08-05,4.88,0.097,19.1,0.5
2022-08-05,5.99,0.205,18.7,1.2
2022-08-05,9.08,0.267,18.5,2.4
2022-08-05,14.43,1.634,18.4,23.6
2022-08-05,17.21,0.379,18.5,6.5
2022-08-05,19.41,0.542,18.4,10.5
2022-08-05,19.84,0.308,18.3,6.1
2022-08-05,19.17,1.152,17.9,22.1
2022-08-05,12.16,3.588,17.8,43.6
2022-08-06,1.32,3.521,17.1,4.6
2022-08-06,3.21,1.531,16.0,4.9
2022-08-06,0.75,0.331,15.9,0.2
2022-08-06,0.61,0.298,15.6,0.2
2022-08-06,0.57,0.286,15.6,0.2
2022-08-06,0.49,0.275,15.6,0.1
2022-08-06,0.43,0.278,15.7,0.1
2022-08-06,0.38,0.269,15.7,0.1
2022-08-06,0.39,0.268,15.8,0.1
2022-08-06,0.49,0.748,16.2,0.4
2022-08-06,0.53,1.148,16.3,0.6
2022-08-06,2.47,0.117,16.4,0.3
2022-08-06,2.99,0.119,16.8,0.4
2022-08-06,1.59,0.119,17.3,0.2
2022-08-06,1.61,0.116,18.5,0.2
2022-08-06,0.62,0.119,18.6,0.1
2022-08-06,5.71,0.118,19.1,0.7
2022-08-06,8.51,0.118,16.6,1.0
2022-08-06,2.89,0.117,18.0,0.3
2022-08-06,2.62,0.116,16.6,0.3
2022-08-06,1.62,0.12,16.7,0.2
2022-08-06,1.25,0.119,15.6,0.1
2022-08-06,1.41,2.99,14.5,4.2
2022-08-06,0.62,0.143,13.8,0.1
2022-08-07,0.18,0.142,12.7,0.0
2022-08-07,0.13,0.146,11.8,0.0
2022-08-07,0.11,0.141,11.8,0.0
2022-08-07,0.09,0.146,11.2,0.0
2022-08-07,0.09,0.14,11.1,0.0
2022-08-07,0.1,0.128,11.8,0.0
2022-08-07,0.12,0.129,11.9,0.0
2022-08-07,0.15,0.114,12.7,0.0
2022-08-07,0.18,0.109,14.3,0.0
2022-08-07,0.33,0.112,14.9,0.0
2022-08-07,1.23,0.113,14.6,0.1
2022-08-07,1.97,0.11,15.0,0.2
2022-08-07,2.32,0.115,15.3,0.3
2022-08-07,1.96,0.115,16.0,0.2
2022-08-07,1.96,0.116,15.5,0.2
2022-08-07,2.07,0.116,15.7,0.2
2022-08-07,2.4,0.117,16.5,0.3
2022-08-07,3.71,0.116,15.8,0.4
2022-08-07,8.28,0.117,16.0,1.0
2022-08-07,19.84,0.118,15.6,2.3
2022-08-07,17.96,0.117,15.1,2.1
2022-08-07,12.34,0.512,14.0,6.3
2022-08-07,22.8,1.318,12.6,30.1
2022-08-07,16.28,3.28,12.3,53.4
2022-08-08,5.58,3.289,12.4,18.4
2022-08-08,12.4,0.771,11.2,9.6
2022-08-08,9.92,0.151,11.3,1.5
2022-08-08,9.92,0.154,10.0,1.5
2022-08-08,14.72,0.138,9.5,2.0
2022-08-08,19.04,0.14,8.6,2.7
2022-08-08,38.49,0.135,8.8,5.2
2022-08-08,57.4,0.313,12.6,18.0
2022-08-08,98.99,0.124,13.2,12.3
2022-08-08,106.78,0.172,14.5,18.4
2022-08-08,71.19,0.19,14.7,13.5
2022-08-08,55.05,0.211,14.9,11.6
2022-08-08,93.0,0.234,15.2,21.8
2022-08-08,98.23,0.272,15.2,26.7
2022-08-08,98.95,0.27,15.4,26.7
2022-08-08,55.54,0.325,15.6,18.1
2022-08-08,59.39,0.9,15.6,53.5
2022-08-08,57.9,0.598,15.7,34.6
2022-08-08,59.48,0.268,16.1,15.9
2022-08-08,106.78,0.226,16.4,24.1
2022-08-08,98.95,0.972,16.4,96.2
2022-08-08,61.41,0.261,16.2,16.0
2022-08-08,56.42,2.96,15.9,167.0
2022-08-08,53.21,4.059,15.4,216.0
2022-08-09,38.65,4.105,15.0,158.7
2022-08-09,41.01,2.517,14.1,103.2
2022-08-09,32.32,0.168,14.1,5.4
2022-08-09,32.18,0.135,13.3,4.3
2022-08-09,30.99,0.132,13.2,4.1
2022-08-09,30.99,0.373,11.8,11.6
2022-08-09,39.68,1.266,11.4,50.2
2022-08-09,47.48,0.741,11.8,35.2
2022-08-09,51.46,1.596,12.8,82.1
2022-08-09,52.85,0.807,14.2,42.6
2022-08-09,47.61,0.397,15.5,18.9
2022-08-09,40.91,0.47,16.6,19.2
2022-08-09,40.61,0.528,17.8,21.4
2022-08-09,39.4,0.378,17.2,14.9
2022-08-09,37.2,0.372,17.4,13.8
2022-08-09,40.34,0.417,18.3,16.8
2022-08-09,36.51,0.994,18.2,36.3
2022-08-09,33.84,0.6,18.5,20.3
2022-08-09,41.54,0.454,18.8,18.9
2022-08-09,43.3,0.39,18.5,16.9
2022-08-09,40.91,0.888,17.8,36.3
2022-08-09,32.58,0.531,17.5,17.3
2022-08-09,27.4,2.628,17.1,72.0
2022-08-09,24.81,4.248,17.1,105.4
2022-08-10,2.74,3.708,16.3,10.2
2022-08-10,1.86,3.166,15.7,5.9
2022-08-10,0.44,0.147,14.8,0.1
2022-08-10,0.44,0.184,15.6,0.1
2022-08-10,0.44,0.164,14.5,0.1
2022-08-10,0.46,0.148,14.0,0.1
2022-08-10,0.65,0.171,13.8,0.1
2022-08-10,1.83,0.458,14.5,0.8
2022-08-10,4.56,1.081,15.4,4.9
2022-08-10,31.76,0.859,15.4,27.3
2022-08-10,33.53,0.17,16.0,5.7
2022-08-10,35.47,0.128,16.6,4.5
2022-08-10,35.33,0.254,17.5,9.0
2022-08-10,34.0,0.197,19.0,6.7
2022-08-10,30.62,0.182,19.6,5.6
2022-08-10,30.09,0.356,20.1,10.7
2022-08-10,29.75,0.837,20.1,24.9
2022-08-10,29.75,1.822,19.4,54.2
2022-08-10,29.75,0.339,18.5,10.1
2022-08-10,30.16,0.524,18.4,15.8
2022-08-10,27.28,0.479,18.5,13.1
2022-08-10,2.52,1.044,18.1,2.6
2022-08-10,2.28,0.553,17.9,1.3
2022-08-10,0.3,3.332,18.0,1.0
2022-08-11,0.06,3.307,17.9,0.2
2022-08-11,0.02,3.296,18.1,0.1
2022-08-11,0.01,1.475,17.7,0.0
2022-08-11,0.01,0.166,15.7,0.0
2022-08-11,0.01,0.143,14.7,0.0
2022-08-11,0.01,0.164,14.7,0.0
2022-08-11,0.07,0.144,15.0,0.0
2022-08-11,0.18,0.337,15.7,0.1
2022-08-11,2.3,0.29,15.9,0.7
2022-08-11,24.78,0.182,16.4,4.5
2022-08-11,24.79,0.15,17.3,3.7
2022-08-11,24.78,0.146,17.0,3.6
2022-08-11,24.14,0.229,15.8,5.5
2022-08-11,24.04,0.27,18.1,6.5
2022-08-11,22.31,0.249,19.9,5.6
2022-08-11,18.92,0.259,20.1,4.9
2022-08-11,13.77,0.279,20.0,3.8
2022-08-11,12.4,1.709,19.5,21.2
2022-08-11,22.31,0.324,18.5,7.2
2022-08-11,27.24,0.596,17.4,16.2
2022-08-11,27.75,0.299,16.4,8.3
2022-08-11,22.31,1.142,15.3,25.5
2022-08-11,12.0,3.161,15.0,37.9
2022-08-11,3.75,3.432,13.2,12.9
2022-08-12,2.38,1.184,14.4,2.8
2022-08-12,3.11,0.203,14.4,0.6
2022-08-12,3.1,0.177,14.4,0.5
2022-08-12,3.1,0.217,14.4,0.7
2022-08-12,3.23,0.155,13.9,0.5
2022-08-12,3.39,0.192,13.7,0.7
2022-08-12,3.67,0.145,14.0,0.5
2022-08-12,30.77,0.406,14.2,12.5
2022-08-12,38.94,0.366,15.1,14.3
2022-08-12,42.81,0.252,15.4,10.8
2022-08-12,43.92,0.236,15.7,10.4
2022-08-12,43.54,0.34,16.1,14.8
2022-08-12,50.29,0.428,16.3,21.5
2022-08-12,46.67,0.14,16.6,6.5
2022-08-12,40.73,0.142,16.9,5.8
2022-08-12,40.05,0.137,17.1,5.5
2022-08-12,38.61,0.117,17.2,4.5
2022-08-12,38.42,0.141,16.7,5.4
2022-08-12,46.64,0.137,16.6,6.4
2022-08-12,52.84,0.118,16.3,6.2
2022-08-12,43.39,0.141,15.5,6.1
2022-08-12,37.21,0.144,14.3,5.4
2022-08-12,35.36,0.924,13.1,32.7
2022-08-12,32.24,3.223,12.1,103.9
2022-08-13,30.07,0.173,10.7,5.2
2022-08-13,10.94,0.145,10.1,1.6
2022-08-13,18.59,0.146,9.4,2.7
2022-08-13,24.05,0.17,8.4,4.1
2022-08-13,34.3,0.13,7.9,4.5
2022-08-13,31.57,0.236,7.1,7.5
2022-08-13,33.03,0.947,7.4,31.3
2022-08-13,39.44,0.104,9.9,4.1
2022-08-13,42.7,0.131,13.8,5.6
2022-08-13,40.34,0.132,16.2,5.3
2022-08-13,46.44,0.108,17.1,5.0
2022-08-13,40.72,0.149,17.6,6.1
2022-08-13,38.48,0.097,18.2,3.7
2022-08-13,38.11,0.153,17.3,5.8
2022-08-13,35.75,0.112,17.5,4.0
2022-08-13,37.44,0.133,16.4,5.0
2022-08-13,34.92,0.133,14.8,4.6
2022-08-13,39.57,0.109,13.9,4.3
2022-08-13,49.45,0.15,12.7,7.4
2022-08-13,57.81,0.1,13.0,5.8
2022-08-13,47.7,0.141,12.6,6.7
2022-08-13,36.57,0.124,12.6,4.5
2022-08-13,37.33,0.135,12.8,5.0
2022-08-13,32.68,0.315,12.7,10.3
2022-08-14,19.26,1.595,12.7,30.7
2022-08-14,33.43,0.162,12.7,5.4
2022-08-14,32.97,0.35,10.7,11.5
2022-08-14,32.77,0.929,9.3,30.4
2022-08-14,30.52,0.219,8.4,6.7
2022-08-14,28.61,0.117,7.8,3.3
2022-08-14,29.9,0.142,8.4,4.2
2022-08-14,18.6,0.127,11.4,2.4
2022-08-14,30.99,0.111,14.5,3.4
2022-08-14,38.31,0.144,15.8,5.5
2022-08-14,40.77,0.105,15.7,4.3
2022-08-14,38.32,0.13,16.9,5.0
2022-08-14,38.27,0.125,17.9,4.8
2022-08-14,38.53,0.113,18.3,4.4
2022-08-14,38.58,0.144,19.2,5.6
2022-08-14,37.89,0.108,19.4,4.1
2022-08-14,40.92,1.072,19.2,43.9
2022-08-14,40.92,0.628,18.6,25.7
2022-08-14,55.8,0.54,17.9,30.1
2022-08-14,57.0,0.63,17.2,35.9
2022-08-14,56.96,0.622,16.3,35.4
2022-08-14,56.98,1.524,13.8,86.8
2022-08-14,57.36,2.646,10.9,151.8
2022-08-14,56.47,3.699,9.7,208.9
2022-08-15,49.45,3.267,9.4,161.6
2022-08-15,24.58,0.565,9.5,13.9
2022-08-15,19.92,0.567,9.9,11.3
2022-08-15,11.55,0.559,10.0,6.5
2022-08-15,14.29,0.552,10.9,7.9
2022-08-15,23.44,0.541,10.5,12.7
2022-08-15,42.55,0.532,11.0,22.6
2022-08-15,42.0,0.993,15.3,41.7
2022-08-15,53.16,0.4,16.7,21.3
2022-08-15,57.91,0.168,17.4,9.7
2022-08-15,64.48,0.127,19.1,8.2
2022-08-15,64.49,0.123,20.1,7.9
2022-08-15,64.49,0.125,20.9,8.1
2022-08-15,64.48,0.131,19.1,8.4
2022-08-15,56.88,0.262,19.2,14.9
2022-08-15,64.48,1.139,19.4,73.4
2022-08-15,64.48,1.911,20.3,123.2
2022-08-15,64.48,0.293,20.7,18.9
2022-08-15,64.48,0.246,20.3,15.9
2022-08-15,64.48,0.226,21.1,14.6
2022-08-15,56.64,0.333,20.6,18.9
2022-08-15,40.91,0.336,20.3,13.7
2022-08-15,40.27,0.936,22.1,37.7
2022-08-15,24.8,3.385,21.1,83.9
2022-08-16,3.38,3.359,20.6,11.4
2022-08-16,2.87,2.112,19.7,6.1
2022-08-16,3.69,0.207,18.7,0.8
